,x,y,z,labels,id
969,616.4510934384933,-329.28443760336853,-9.378681855163554,0,6393
970,616.3901176993824,-329.2627815853979,-9.343784872243086,0,Margaret Shields
971,615.7492265837484,-328.9785258442061,-8.895410277578119,0,346281879
972,613.5815097599584,-329.16760308839,-7.709742540025567,0,341
973,607.5763287240846,-327.9342454812044,-3.91398848622312,0,1094345
974,605.7433734456852,-327.43446772858243,-2.9292026688698884,0,629
975,605.2992980572994,-327.2324897839412,-2.675034574187033,0,Brian Wolfe
976,603.2189129758606,-326.3234501731493,-1.8630610235407354,0,119411
977,602.8053390250345,-326.16412733643716,-1.5171521437189388,0,8950
978,600.5272586326324,-325.34563816708584,-0.3938783789205437,0,8041aa28-8c50-4083-a528-469c0c6251d9
979,600.115508211807,-325.33830559947586,-0.11079165030511999,0,621
980,599.8699830634042,-325.2191187325735,-0.05492790954886538,0,Frank Guzman
981,599.7740439646849,-325.32614595533335,0.0439937224747775,0,34f0cbbf-83c3-4e09-ad7a-b94a778f7c12
982,598.7288249897364,-325.7668827694251,0.37154275749888893,0,Michael Porter
983,598.415839018909,-326.467400021723,0.14773645423071907,0,Madison Edwards
984,586.4805305714082,-325.88835319526993,-9.506297031948927,0,Calvin Salas
985,585.5003056291133,-326.3795964365293,-9.455089170846737,0,âpresumedâ
986,584.3534096518935,-326.8839339377445,-8.993863009701684,0,âconfirmedâ
987,583.4772708422687,-326.5165051808415,-8.452452892590312,0,685607
988,582.6623525965166,-327.1156388559773,-8.286865710053407,0,265494227
989,581.2849959350725,-326.7321399922222,-7.195686728422597,0,2a282617-d174-409c-b0b1-490fdc369335
990,580.5708479716975,-326.2987495021941,-7.534854980846571,0,xu y Ltd. Corporation
991,579.7420118981179,-326.0059400691911,-6.795307114135378,0,periods years
992,579.0644596443975,-325.92150874103874,-5.677200294286853,0,89035
993,576.9113042427803,-325.93983906555775,-6.558131340889042,0,Tristan Johnson
994,576.6942405769705,-326.02133935502394,-6.193289565451163,0,Andrew Gamble
995,576.2339286139178,-326.6839611988926,-6.375392639050168,0,21724
996,574.8032822989901,-327.25593703593654,-6.055407632256679,0,âhigh
997,574.364669719137,-327.07293966780355,-5.884149303588895,0,âwidespreadâ
998,572.0004584201679,-326.2074571662813,-8.311807976629662,0,David Mcfarland
999,571.8536724708334,-326.1398777229228,-8.258664103352649,0,âprotectedâ
1000,571.6728337077727,-326.08106524174235,-8.204465798774514,0,30700925
1001,570.8795812852918,-325.5432984521693,-8.564827219337374,0,George Morton
1002,570.1100265804355,-325.01604235953613,-8.941767828275902,0,Janice Bell
1003,569.936711027197,-324.9264572649873,-8.86110865950096,0,Saturday
1004,569.602969642183,-324.8222232168969,-8.363049304445028,0,a39483f8-121a-4c18-9b20-9e0d2cba52e9
1005,565.5714665963008,-324.1471510009634,-6.962927770698849,0,58623386
1006,564.7372176019909,-323.79972344423027,-6.455629826801232,0,492238508
1007,562.588083536144,-322.4406880169027,-6.772473456191302,0,Anita Tate
1008,562.0709250457763,-322.2337074111467,-6.486363736232134,0,4447143
1009,561.9546453431733,-322.24870165503194,-6.129008654062992,0,Lisa Foster
1010,560.3831893624896,-322.51784749305057,-5.546350858416292,0,34252
1011,560.0629744549728,-322.3758219232519,-5.322324926614422,0,8494294
1012,559.7332120404092,-322.22956172821654,-5.091619452066756,0,Catchâ
1013,559.0870705324782,-321.94297726984104,-4.639571624210373,0,17
1014,558.408219463173,-321.64188507312167,-4.164639821268454,0,150674265
1015,557.652327741858,-321.2245337693213,-4.161010392810098,0,Audrey Romero
1016,557.1093500922789,-320.7985828516453,-4.726859103310417,0,Melinda Wade
1017,556.7430942613348,-320.6361366573525,-4.470622426381857,0,36b70b18-465a-442f-bfbe-cedb85d48acc
1018,556.4429973324447,-320.5271878195306,-4.246351934454105,0,13
1019,555.034895889146,-320.71666791174397,-3.5120558731068927,0,3887
1020,554.8845045328887,-320.83525517136354,-3.323302484848059,0,reefers
1021,553.9901651411074,-320.73397396044766,-2.7738214938817123,0,âencounteredâ
1022,553.0419421123919,-320.2379841698079,-2.825725407897405,0,Veronica Payne
1023,552.1643402364442,-319.9688374132316,-2.6636991075295207,0,Ronnie Burns
1024,549.5319392208652,-319.20751082011066,-2.911999652202099,0,Lisa Lambert
1025,547.4605426174547,-318.52246057819315,-1.994005988001449,0,1360
1026,546.9034682429143,-319.2857310203875,-1.9969499134983852,0,Kimberly Lara
1027,545.2180661273862,-319.00150920859414,-1.2317333868527218,0,2ad4f7ea-6f93-4a11-ace7-d7a4234bb991
1028,545.0236934278424,-318.93829521320714,-1.1734788921128212,0,b24194ae-69ad-4e6c-be29-787c215cde65
1029,543.4347322968414,-318.4034574694371,-2.039345596867426,0,Sara Jenkins
1030,542.6207170146242,-318.34169802187455,-1.7399636520046513,0,19a4297e-2d2b-47c0-9dce-816148a16f4e
1031,541.7667890359465,-318.28646813279494,-1.4462848197612348,0,Maru
1032,537.901357056198,-315.1626776567111,-5.764609587031702,0,Danielle Camacho
1033,537.559296488939,-315.01096283697524,-5.525300187269197,0,60693571
1034,537.2172359216802,-314.85924801723957,-5.285990787506494,0,54073418
1035,536.8509742138637,-315.57423686005177,-5.423065157279419,0,Mr. Justin Bailey MD
1036,534.8899006607844,-315.12560460606767,-5.052123289264834,0,76568
1037,534.0870668054649,-315.12170883385306,-4.239068479842326,0,c682ec16-cd10-4a6c-94ce-4a5eb590b42e
1038,533.5730427711096,-315.3740286494168,-3.623747306029101,0,Paula Allen
1039,532.7021919545524,-315.1661415840497,-3.6128807217657664,0,13 yearsâ
1040,531.3985394484687,-315.14303078570595,-2.80906714806857,0,three
1041,531.1605477397464,-315.09192345724114,-2.369731652332236,0,Christy Fields
1042,530.6334607155527,-314.83974550892685,-2.867362679117001,0,Michele Hernandez
1043,529.8202433472744,-314.47505952513944,-3.249723933685346,0,Mary Castillo
1044,529.4735894911748,-315.2509313833298,-3.497605069834055,0,Jennifer Brown
1045,524.7205007162516,-312.4829480490039,-8.672671330187693,0,John Barnes DDS
1046,524.4795137697355,-312.39050185652144,-8.632137131276568,0,830155
1047,524.0800064260742,-312.2017918251169,-8.400795193837986,0,Anna Turner
1048,523.6547003685466,-312.0385302263781,-8.046769016534611,0,Stephanie Quinn
1049,522.6770948155846,-311.77311007115,-7.05236320261525,0,9590898
1050,521.7993325078817,-311.5542881596082,-6.146463749150774,0,Joshua Garrett
1051,521.16637582035,-311.273551591465,-5.703640169155307,0,95230042
1052,519.9405879388734,-311.6133596198599,-5.156020816519821,0,21240092
1053,519.5043431438457,-311.4032466023188,-4.8714379852460175,0,7234
1054,516.0798703695466,-310.0737437724274,-2.9844251982253214,0,6335187
1055,515.8206593571304,-310.0136180392867,-2.6750174252264696,0,695031
1056,515.0184929228113,-310.5922987386335,-2.37752888520946,0,2508
1057,514.520574257864,-310.4831767576896,-1.885456892813328,0,6391
1058,514.3831839891128,-310.49622148654595,-1.4772557609406132,0,Mary Jenkins
1059,513.8110717497619,-310.12358131232196,-1.7195405449921854,0,75835980
1060,513.2240919285035,-309.8916732056337,-1.483531136068972,0,23774
1061,510.78572368499596,-310.63141893336706,-1.6759527911299794,0,Nicole Smith
1062,510.1345386854531,-310.34259752488964,-1.220376480116566,0,9992346
1063,509.4735207906394,-310.049414912356,-0.7579209655630025,0,227
1064,508.4845011674146,-309.71200253636795,0.3334839574272781,0,ocean
1065,508.36783867542044,-309.72704614086695,0.6920154421094558,0,Jennifer Reilly
1066,508.1130487922406,-309.6686176782459,0.9963733095190701,0,79
1067,507.71551840447194,-309.7289631490096,1.178312071153304,0,39893
1068,507.55584111382905,-309.7353965475012,1.628851521114852,0,47bd4f34-d0af-41f0-88c5-eb9d4fde440c
1069,504.1149214212153,-310.979082957956,2.951382864007501,0,3782
1070,503.15187233417566,-311.4637642536306,3.125435328731499,0,7441
1071,502.51417546855856,-311.22782446838966,3.4411090225820473,0,Fisheries Animal Industriesâ
1072,501.7683188821795,-311.6774514614518,2.624319016459597,0,Donald Thompson
1073,501.3481450159823,-311.3085377678542,2.0195909452993606,0,Cynthia Byrd
1074,500.6114293782009,-310.816007303181,1.5476449080388281,0,Christopher Hernandez
1075,500.20382371459266,-310.63851306582336,1.7218588771087573,0,58666504
1076,499.26111767506836,-310.2660621486503,2.1008966005852328,0,Jennifer Frederick
1077,499.1304856856441,-310.19801762773255,2.1637334293843806,0,70347729
1078,498.7281670843052,-310.3162719003156,2.423450587031136,0,116070050
1079,497.73123887574496,-310.4051259031963,3.0338722996022605,0,b47086b0-e225-436a-83b1-2cf5cda4dbd5
1080,497.5029293745899,-310.4597432927029,3.168858247791865,0,613465161
1081,496.27299650358253,-309.93381569987497,4.007438248354026,0,bottom
1082,495.9016792394015,-310.62581314165726,3.833087976255214,0,Michael Patton
1083,495.48001263186814,-310.5685179849686,4.350124580183692,0,Kristin Jones
1084,494.3791874893853,-310.25096111525687,5.591666756945397,0,884648
1085,493.2907459578468,-310.1622813599003,6.663625036602523,0,90
1086,492.7800285806169,-309.9574931000696,6.94747454606553,0,353149780
1087,490.71217774959155,-310.2944733292396,7.896971184161596,0,2913
1088,489.5822123005878,-310.61239397584563,8.215708590518926,0,693436
1089,489.16861298589043,-310.44755684775873,8.527007405358559,0,88a1fe65-33d9-487a-a3ac-d4208f41b754
1090,488.49831847989117,-310.1592253107307,9.006524269026775,0,Jenna Barton
1091,488.31499717473275,-310.1343160039093,9.231308075364343,0,67f3755e-7f86-40a1-ae17-998d50a3e772
1092,488.254523565384,-310.11283832131124,9.265917684749144,0,631919
1093,488.203762515372,-310.09190691340683,9.317816180718893,0,Stephen Gutierrez
1094,487.45638677984624,-310.05950215108504,9.823603880855666,0,Jessica Owens
1095,486.7841513870062,-309.76134421881596,10.293907282527972,0,John Hutchinson
1096,485.8408169652489,-309.00049302554373,9.199198236654892,0,Daniel Wood
1097,485.35437896309986,-309.05611445551006,9.3863727459149,0,â¬7
1098,485.33600073603384,-309.052328125991,9.403528960413052,0,reefer
1099,485.3176225089677,-309.04854179647174,9.420685174911004,0,Fu Yuan Yu Leng 999
1100,485.1236431981811,-309.0221843026429,9.658537549961766,0,88e9e7e8-3edf-4fd4-959d-8ec4f53e59d6
1101,484.71173582794995,-309.0217896995956,9.891752385831415,0,8732
1102,484.2999026907941,-309.02131228401356,10.124890680883995,0,44396
1103,482.5639932148994,-308.80870169720237,11.306879260145623,0,f7a4114d-d1ca-44df-a7e0-c72e440671ba
1104,482.31386024347483,-308.74009562845106,11.443909541974604,0,6038
1105,481.978288575065,-308.5855319641864,11.516891974905482,0,Chinook
1106,481.65255485241397,-308.44105862307634,11.744778931518962,0,6274
1107,480.73390681834195,-308.16649887058026,12.637139781185436,0,f9f6fc72-83db-4c44-a818-dde6c33985f9
1108,480.1798835637194,-307.9048482883894,12.796281512833936,0,6758207
1109,480.1283120767818,-307.8943342244383,12.905330501213571,0,abc12
1110,476.5189444358084,-306.5964394837444,14.514478746763508,0,40
1111,475.95178780724575,-306.14456380544704,13.946035973657102,0,615043
1112,475.3916274022279,-305.7806184322972,13.712891051571802,0,Robert Lewis
1113,474.64367304702245,-305.27592860187406,13.216031696949031,0,Margaret Nichols
1114,473.85902487883607,-304.92333110332646,13.704238936150176,0,64124835
1115,470.73762050020053,-303.6362685334038,14.937839419775619,0,767
1116,470.1822425905228,-303.4532206155217,15.400164268326314,0,Chris Grant
1117,468.99757754810736,-302.88152907287184,15.45224430115953,0,Angela Orr
1118,468.38819378155904,-302.6245625791708,15.796800307119954,0,67909
1119,467.78285318400617,-302.61817397621905,16.145516104262384,0,e09b64a2-397a-4bec-96a1-7d61479fe37a
1120,467.42443046437694,-302.46098948069425,16.37452476731045,0,1012
1121,466.7811996931497,-302.2193454785344,16.22066344798457,0,Katelyn Gibson
1122,466.7316404658656,-302.1989295347166,16.20518318433726,0,Kayla Reynolds
1123,466.54607362357945,-302.1737151091135,16.432720409773733,0,724
1124,466.15381812095484,-302.0461455605521,16.55028139528252,0,824
1125,465.39425622085656,-301.5323818020017,16.210951975257313,0,William Williams
1126,464.2035725036185,-300.65369119793496,15.281428505210389,0,Vicki Owen
1127,463.4973840568766,-300.4369323782097,14.842698959970521,0,Alyssa Mccoy
1128,462.58431349119303,-300.2584428420042,15.198600465777819,0,292bf7d9-d86c-411d-9a85-da0cb4535e22
1129,461.60399399923097,-300.0929742181902,15.821328205346166,0,c82d3e99-b297-484e-a28a-76cba8d515cc
1130,459.8241491449129,-301.39604844213375,13.925692707305302,0,Scott Wright
1131,458.91066107669275,-301.87870152859693,13.935108222734087,0,854
1132,458.5166114263944,-301.53272496116284,13.367978983776416,0,2653581
1133,453.8035684419909,-297.6513955301448,7.77403263326635,0,John Conley
1134,453.1229759730281,-297.34953096689014,8.250182738891304,0,977
1135,452.744374992796,-298.01517246452846,7.986280629486648,0,James Hernandez
1136,452.6234471926058,-297.95218273080525,8.044449532150512,0,1f899410-3447-48e7-bcb3-cbff10619e86
1137,452.1849832786032,-297.77121321696166,8.249385969561313,0,39048624
1138,451.3723748052873,-297.6818405155925,8.66843610707018,0,river
1139,450.69003587649405,-297.26528527491695,8.41021546223082,0,Rhonda Johnson
1140,450.314664591625,-297.09879608478815,8.672829412707355,0,54
1141,449.9454117104136,-297.0486227931195,9.125597671520001,0,1853970
1142,448.8558632760231,-296.92974388877764,9.729414900656119,0,87648111
1143,447.9377136639551,-296.7213395002931,9.7139924538342,0,Barbara Mccarty
1144,446.4358997661989,-295.88618796626355,9.663443491228962,0,Christopher Simon
1145,446.27850011409333,-295.816461840002,9.689738627063015,0,Lauren Jackson DDS
1146,446.1430644908947,-295.7544057821766,9.738187509047751,0,ï¬shes
1147,445.9383281379417,-295.69187435774285,9.786961568795995,0,ï¬sh
1148,444.3351497079362,-295.25455879577515,7.705096382425218,0,Darren Wilson
1149,443.45485388383327,-294.4816568852695,6.438145630399183,0,Andrew Miller
1150,442.12184373000923,-293.61713512042365,5.6507914799519074,0,Erica Cisneros
1151,441.1811017126718,-293.2378594355575,6.405406948884732,0,440994840
1152,440.30145055560286,-292.46552354430185,5.139384022893106,0,Heather Hill
1153,440.1908425558687,-292.47978642326126,5.479308618060961,0,Krystal Lee
1154,439.8712889411944,-292.3535349388309,5.607792864004616,0,42258
1155,439.2426022314977,-292.07469224264935,6.047629119735318,0,506986590
1156,438.8184835986084,-291.9496802543323,6.605965247160316,0,7321
1157,438.5031345795651,-291.8098128619539,6.8265869489475515,0,647724
1158,438.30701718583,-291.7831648499873,7.067060985583335,0,272735814
1159,438.07484382929147,-291.72854101092304,7.3439346766032925,0,Wesley Woods
1160,437.6359732927194,-291.5278994612066,7.664083816285406,0,Dry Creek Marine sanctuary
1161,437.33443117341795,-291.3508593574156,7.85255695752676,0,1214936
1162,436.56945164145696,-291.31890666913705,8.303982798038094,0,2751
1163,435.9959718745171,-291.08389690315573,8.702268676239367,0,Marvin White
1164,435.30169718740314,-290.6247147246421,8.27647766119128,0,Philip Black
1165,435.19515023675064,-290.56239435517887,8.332336374049847,0,Laurie Clark
1166,434.8181342504736,-290.50368579759663,8.809925164757326,0,7548555
1167,434.32202592081825,-290.36258512532834,9.18395705691749,0,ARA Contraalmirante Cordero
1168,432.54232734915473,-289.33842117605917,8.737084358448847,0,Keith Webb
1169,430.81432212896897,-288.6086356511386,9.77821671436648,0,54217974
1170,427.93785845862703,-287.4549720630962,10.888279678536273,0,38
1171,426.64189736507427,-286.5499329763767,10.05632598974885,0,Elijah Gordon
1172,426.4244312710811,-286.67283334396035,10.528310225786056,0,71352
1173,424.96470280108537,-286.8055747475891,12.306242050257346,0,60806
1174,424.3365026375482,-287.02231641442603,12.820370992513379,0,259e9338-b33e-4dc7-843a-96a720d22d9b
1175,423.91643255743736,-287.0947785974719,13.01681290259292,0,461553
1176,423.4441237156716,-287.8881837667038,13.152710321718928,0,538991
1177,422.86907710437873,-288.1001752190549,14.200313813014267,0,71
1178,422.816334426829,-288.0686952876758,14.256755653675455,0,Rebecca Fox
1179,422.1726862772346,-287.6756784149822,14.089512947251027,0,expect year
1180,421.63315096093606,-288.0348452182833,14.432183694103756,0,Charles OJSC Marine conservation
1181,421.5818500919237,-288.00422584302174,14.487082603471023,0,shrimper
1182,421.5320702885656,-287.9961980845506,14.537640367477461,0,Caracola Azul Limited Liability Company
1183,418.8381140479438,-285.7047350046526,10.997879115121014,0,Brandy Williams
1184,418.5915087797892,-285.62004739985804,11.109000929753288,0,d6968538-6f18-4a1c-a4e2-59de3c0e25c2
1185,418.37373134320575,-285.58110671687353,11.389672415142806,0,coastguard
1186,418.05902150296095,-285.5343145163595,11.776342585249674,0,Viento y Mar BV
1187,415.2282720182367,-284.667011944161,9.717343579716404,0,Robert Vega
1188,414.8101735541605,-284.3067274038859,9.152532397613152,0,James Sampson
1189,414.4031533567556,-283.94936266401646,8.566735519935733,0,Debra Hebert
1190,413.9688010422215,-283.76152778070923,8.751561414390611,0,135024
1191,413.0510810923433,-283.39766877244995,9.109333342247176,0,38844
1192,411.98158112833744,-282.75695764836695,8.707508674891638,0,John Frederick
1193,411.1726941909276,-282.2019106963447,8.307154469682546,0,Allison Rodgers
1194,410.4298204565576,-281.89760110062196,8.882917068942964,0,759
1195,409.8156083319094,-281.89199262352264,9.236494129956212,0,0ae94787-4593-4139-848d-9174ea13ac23
1196,409.656101732463,-281.98570250387746,9.350228535299681,0,OceanFront Foods Co Beach
1197,409.4719631265498,-281.9002824444759,9.501021555035814,0,19186817
1198,409.35450945006926,-281.8750554799106,9.617445763921241,0,2748013
1199,407.84575598471747,-283.2568001805151,9.707189277854761,0,23636990
1200,406.18657416350015,-283.36629887510395,10.62674584328124,0,996
1201,405.46761240326026,-283.0474163019802,11.12973953435184,0,81661977
1202,405.1695648153182,-283.0009070286382,11.526983031309088,0,metric
1203,404.8864490167564,-282.9266610977315,11.836590292810028,0,24189
1204,403.2538371028951,-281.4932237999642,9.486881438810718,0,216
1205,402.55492518163436,-281.0155309666459,9.150266916915179,0,Frederick Hunter
1206,401.53337791983364,-281.9318807528584,9.767979963804077,0,9977227
1207,401.3851597342721,-281.8389174742719,9.806681964780108,0,64365043
1208,401.33504731120547,-281.8090074334348,9.860309075296431,0,06c161ac-e601-493f-b8df-839382e16a74
1209,401.2699483400754,-281.78588701686874,9.89756582227119,0,458785
1210,400.410267010544,-281.4653041275007,10.602921839011083,0,e5e2e269-ccc5-4e16-88a8-e909c1fa32db
1211,396.9711396435035,-279.84772636892166,11.184526119839793,0,42
1212,396.3464100333252,-279.4738100611072,10.918137319004293,0,4258240
1213,395.75602279926665,-279.09339038070675,10.563862762493942,0,Julie Parks
1214,395.2662507216797,-278.8718772435715,10.912622742696652,0,891
1215,394.84252146642984,-278.73927617627993,11.345827963051848,0,a96730cc-485e-46be-aba4-339442bacd8d
1216,393.81360034872034,-278.50164552911934,12.453558793705092,0,USCGC
1217,392.99259991011013,-278.0922992306102,12.398861822756812,0,Kristi Weeks
1218,392.72400073400195,-278.04137921565314,12.683733068795089,0,DDG
1219,391.5264145014244,-277.1866591441652,11.700627793870545,0,USS
1220,391.5157826940798,-277.1848883347049,11.712673998944792,0,USS Hurricane
1221,386.95988240160915,-275.261355829233,13.384892821938946,0,PC
1222,386.60911434876317,-275.1199207811188,13.564522825927563,0,Brandi White
1223,386.07326359139546,-274.6959092397307,13.045643602494328,0,Tara Hanson
1224,385.5882329074902,-274.3024004266064,12.472029181304636,0,Wesley Vasquez
1225,384.93503136851456,-274.04711386720663,12.741676002358757,0,16
1226,384.5938483114335,-273.89042573736003,12.817175322083934,0,Rebecca Adams
1227,384.1968788734343,-273.7531308317509,13.049674376334517,0,29481
1228,383.78482348398245,-273.5949281802912,13.392609298451541,0,Briana Johnson
1229,383.2878270513632,-273.4500142223603,13.75599029280488,0,6126134
1230,382.77831664365334,-273.2850873557286,14.216951586706825,0,595038316
1231,381.47205516743196,-272.79036270780483,14.086001660842532,0,673431
1232,380.10934108081193,-273.1664872976784,14.654430871173235,0,73704
1233,374.8229010150951,-271.13928618921193,18.287329451734426,0,6780
1234,374.27606172722585,-271.01254436996936,18.94009958650979,0,Mr. Joseph Johnson
1235,373.7435938656035,-270.79592498032537,19.308114071150584,0,7480
1236,370.08941521285715,-268.3844414870512,17.163092195381395,0,Marie Lee
1237,369.51642528927596,-268.15806060730597,17.39347662817733,0,4769248
1238,368.9495187845456,-267.9340832073683,17.621415075548985,0,3015
1239,367.83751448738093,-267.5645747518678,18.29868560670481,0,2679
1240,367.14907200381117,-267.3868486488692,18.98806070075193,0,97836b65-db6a-43bf-9467-cf57d84645ff
1241,367.0337426414968,-267.3339196093504,19.078716888860843,0,Douglas Gillespie
1242,366.8829280412638,-267.29520763181836,19.259689792185462,0,âdisasterâ
1243,366.0630288705156,-267.73038878654035,18.475470550814883,0,Jonathan Garner
1244,365.55028876494197,-267.50634010421516,18.780386481433876,0,Amanda Contreras
1245,365.3487655871459,-267.40428112788135,18.949128050418274,0,Long Xing 629
1246,364.2572179375593,-267.696095600617,18.390291006903375,0,Bryan Hill
1247,363.65343224638684,-267.47645926884474,18.79757059706263,0,58db776e-40f1-4e68-b13d-dcc42416ce58
1248,362.44354601676815,-266.41417616722964,17.056262474825996,0,Anthony Le
1249,361.64039789070114,-265.7090101263832,15.900345231499433,0,Jo Francis
1250,360.8336633218353,-265.0006951798903,14.739266261539003,0,Stephanie Thompson
1251,360.3165121063684,-264.5791874920555,14.213041198473336,0,Michael Baker
1252,359.65369133211,-264.2852052447314,14.676758027656685,0,868
1253,359.0081443444647,-263.99888447514843,15.128389922469692,0,99985383
1254,358.3425287875941,-263.7036626522029,15.594062012836073,0,298
1255,357.0469742388438,-262.5661625545353,13.729457223301118,0,Michael Wagner
1256,356.35094316156926,-262.0885068349991,13.236580562931088,0,Susan Hodges
1257,353.93311263893406,-261.50898066535484,11.74638349320462,0,Michael Chen
1258,353.1091521548737,-260.78554132272194,10.560512418576044,0,Jennifer Thompson
1259,352.27091195358435,-260.0495643530488,9.354089504456033,0,Sabrina Zamora
1260,351.56624616571486,-259.84197489875277,8.928770394345264,0,Hannah Chandler
1261,351.05075456352245,-259.91060718379094,9.12899964347021,0,Deckhands
1262,350.7090546331595,-260.0429390575793,9.30100508356354,0,Bruce Bates
1263,349.4315744993586,-258.9213083409346,7.4624135874983,0,Kimberly Lopez
1264,347.80153480785134,-258.55741166199033,5.379447294378437,0,Teresa Jackson
1265,347.2468047099602,-258.30971630066006,5.588309931203087,0,âWe fins
1266,346.6100495282243,-259.14511413857036,5.514213517692775,0,ecf18ac9-a773-43a0-98c8-cdd264565b2f
1267,346.023403543497,-259.7002046360027,5.37410978850697,0,46
1268,345.67212024645266,-259.54529519189816,5.621114452694726,0,65fea097-e838-4be6-9889-83f5361fe777
1269,343.3053647147124,-257.6199740200337,2.9523484859911235,0,Ann Nelson
1270,341.3656244513342,-257.2311000616024,1.0394854534107298,0,Robert Nguyen
1271,341.0263486621666,-257.36280412210937,1.2431539807828678,0,dec69ea4-1c0c-4b31-b6fe-7d0c7e4b8fd9
1272,339.48090930061363,-256.4000240442465,-0.4165691507424109,0,Dr. Michelle Dominguez
1273,339.0224079848484,-256.00936825584597,-1.0344072665648627,0,Charles Hart
1274,338.98719134418445,-256.00211283313104,-1.0015322651320484,0,Tian
1275,333.34825481047227,-251.8583935297331,-6.700188681276252,0,Patricia Bowen
1276,332.9318640307621,-251.49280139542654,-7.299472009727842,0,Paul Holloway
1277,331.6596235098191,-250.37577107182855,-9.13052248234513,0,Maria Russell
1278,330.1714761313874,-249.21804192149204,-10.73764074660062,0,Justin Rodriguez
1279,329.32490372136476,-248.50125689427833,-11.815924236509273,0,Carl Lopez
1280,328.9320015993666,-248.6169779193032,-11.562605051398185,0,Mar del Norte Ferry
1281,327.26381096208615,-248.50237658003797,-8.932750639612388,0,122245
1282,326.2577023356646,-248.0561351728062,-8.228865788416774,0,4946
1283,325.94305521578576,-248.18790215108353,-8.080680986968796,0,Gabriela Graham
1284,325.5001616567603,-247.80643298788766,-8.691380083654355,0,Joseph Newman
1285,324.09787620722665,-247.8035391495977,-9.91514113989604,0,Danielle Valdez
1286,322.2253668652692,-247.2995852266927,-11.827671225366286,0,Susan Williamson
1287,320.2165787756145,-245.86361310051242,-13.315423018150854,0,Lauren Reynolds
1288,319.1748371220033,-245.6704151748592,-12.882980200634268,0,91
1289,317.60292460068433,-245.07096451637,-12.162430592726333,0,20
1290,317.57156255321394,-245.0462260614461,-12.185772804882099,0,74211169
1291,316.75315802494976,-244.8580096554003,-12.244970194376197,0,Romero Oyster NV Carriers
1292,316.04828442934553,-244.5453756346169,-11.751832740900424,0,James Hall
1293,315.9342786481547,-244.5600766568008,-11.401465958106794,0,3553
1294,315.70993678921724,-244.4819729016032,-11.243819667795067,0,72875
1295,314.98932168479837,-244.1823853615456,-10.944739642876728,0,Coast Guard Cutter Edgar Culbertson
1296,313.01565686417956,-244.3075171780113,-10.404332958225343,0,38
1297,312.6280734747182,-244.25485317609056,-9.929088307959056,0,Heidi Kline
1298,312.2029825178703,-244.1068611366298,-9.529681844501415,0,863749817
1299,311.2161773469307,-243.8513497995483,-8.606633502017848,0,475
1300,310.6532054150532,-243.74103879683634,-8.081794317582212,0,567217
1301,309.7258450186328,-243.3930315643652,-7.453524446400495,0,Oliver
1302,307.56345916225683,-242.48666951884704,-6.928970985610938,0,Amanda Becker
1303,289.4571199985371,-241.2048245805146,1.5582211744153458,0,160
1304,289.0371302816981,-241.00304811794834,1.8328294448665678,0,Nicholas Dennis
1305,288.3056090736625,-240.86912057039464,2.1915307727102467,0,938816
1306,287.52159736793834,-240.60783615127616,2.943709568170788,0,ðªðª
1307,286.5740184679068,-240.49584939363925,3.3390511822023607,0,5469
1308,286.5176686079692,-240.47261343017064,3.3966637213082045,0,4679
1309,286.2003801909785,-240.34725689593628,3.524237189833333,0,Cape Verde Islands Oyj
1310,285.76910254784667,-239.99337848043945,2.99104123369111,0,Andre Phillips
1311,285.55644181104117,-239.89101057603642,3.1708154997909506,0,USCGâs
1312,285.4414544652814,-239.83810817934418,3.268804824658248,0,CutterOliverHenry
1313,285.02965946354976,-239.48824362764285,2.717421674852265,0,Scott Solis
1314,284.9863910462587,-239.48013163373312,2.8115304867485658,0,Jonathan Spence
1315,284.90406877777787,-239.46469779578928,2.990581428853345,0,11
1316,284.42596282731,-239.1056284186281,2.6202293159627916,0,Tanner Smith
1317,283.9505439679448,-238.7470628192342,2.2440327796575974,0,Emily Bailey
1318,279.36892041193613,-238.70111407875368,3.7955146618417546,0,30041
1319,278.7387023328654,-238.59312187388005,4.560703148840066,0,468511
1320,278.1419107675757,-238.51203111252323,5.29247341154945,0,86
1321,278.0489149825746,-238.49540257910192,5.412326347283908,0,Ann Flowers
1322,276.96986602691044,-238.42796778068887,6.124208408635977,0,60774
1323,276.6777552752707,-238.39820092203917,6.530376047278173,0,47
1324,276.26142089042287,-238.0451031059632,5.975116105153106,0,Michael Bullock
1325,275.31091162635823,-237.30731030560864,4.967954456636476,0,Michelle Singh
1326,274.3031376418862,-236.5501149804976,4.086376960915991,0,SSN
1327,272.9190991318579,-235.4409622851948,2.4881526681577077,0,Tyler Palmer
1328,271.9471475662166,-234.66616741725701,1.4714788676687316,0,HMAS
1329,270.3281569564025,-233.4174289872741,-0.047508464836960244,0,dec44f58-94b0-4070-bfb3-1e13ef308ec3
1330,269.68904481441706,-233.09471440701012,0.10112875165795829,0,Chad Nichols
1331,269.17627521303194,-232.75814248095458,-0.12760484392702048,0,2114
1332,268.6401599206817,-232.40745385410028,-0.36134362490542693,0,34020206
1333,268.46622860762193,-232.39968053128982,0.05876322609787702,0,Fin Flair Pic Delivery
1334,267.5744816384405,-231.6167244870868,-1.2246683911913812,0,Scott Wallace
